# Water_Temp.Temp,_°C_(LGR_S_N__2003431,_SEN_S_N__2003431)@WRST-039.EntireRecord.csv generated at 2024-02-21 17:03:21 (UTC-05:00) by AQUARIUS Time-Series 22.4.180.0
# 
# Time-series identifier: Water Temp.Temp, °C (LGR S/N: 2003431, SEN S/N: 2003431)@WRST-039
# Location: Caribou Creek @ culvert
# UTC offset: (UTC-08:00)
# Value units: degC
# Value parameter: Water Temp
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Corrected signal from Beginning of Record to End of Record
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC-08:00),Value,Approval Level,Grade,Qualifiers
2008-07-12T09:08:00Z,2008-07-12 01:08:00,7.343,Approved,-1,
2008-07-12T09:16:00Z,2008-07-12 01:16:00,7.293,Approved,-1,
2008-07-12T09:24:00Z,2008-07-12 01:24:00,7.268,Approved,-1,
2008-07-12T09:32:00Z,2008-07-12 01:32:00,7.242,Approved,-1,
2008-07-12T09:40:00Z,2008-07-12 01:40:00,7.192,Approved,-1,
2008-07-12T09:48:00Z,2008-07-12 01:48:00,7.167,Approved,-1,
2008-07-12T09:56:00Z,2008-07-12 01:56:00,7.116,Approved,-1,
2008-07-12T10:04:00Z,2008-07-12 02:04:00,7.091,Approved,-1,
2008-07-12T10:12:00Z,2008-07-12 02:12:00,7.066,Approved,-1,
2008-07-12T10:20:00Z,2008-07-12 02:20:00,7.066,Approved,-1,
2008-07-12T10:28:00Z,2008-07-12 02:28:00,7.041,Approved,-1,
2008-07-12T10:36:00Z,2008-07-12 02:36:00,7.015,Approved,-1,
2008-07-12T10:44:00Z,2008-07-12 02:44:00,6.99,Approved,-1,
2008-07-12T10:52:00Z,2008-07-12 02:52:00,6.965,Approved,-1,
2008-07-12T11:00:00Z,2008-07-12 03:00:00,6.94,Approved,-1,
2008-07-12T11:08:00Z,2008-07-12 03:08:00,6.94,Approved,-1,
2008-07-12T11:16:00Z,2008-07-12 03:16:00,6.914,Approved,-1,
2008-07-12T11:24:00Z,2008-07-12 03:24:00,6.889,Approved,-1,
2008-07-12T11:32:00Z,2008-07-12 03:32:00,6.864,Approved,-1,
2008-07-12T11:40:00Z,2008-07-12 03:40:00,6.839,Approved,-1,
2008-07-12T11:48:00Z,2008-07-12 03:48:00,6.813,Approved,-1,
2008-07-12T11:56:00Z,2008-07-12 03:56:00,6.788,Approved,-1,
2008-07-12T12:04:00Z,2008-07-12 04:04:00,6.763,Approved,-1,
2008-07-12T12:12:00Z,2008-07-12 04:12:00,6.763,Approved,-1,
2008-07-12T12:20:00Z,2008-07-12 04:20:00,6.737,Approved,-1,
2008-07-12T12:28:00Z,2008-07-12 04:28:00,6.737,Approved,-1,
2008-07-12T12:36:00Z,2008-07-12 04:36:00,6.712,Approved,-1,
2008-07-12T12:44:00Z,2008-07-12 04:44:00,6.687,Approved,-1,
2008-07-12T12:52:00Z,2008-07-12 04:52:00,6.661,Approved,-1,
2008-07-12T13:00:00Z,2008-07-12 05:00:00,6.636,Approved,-1,
2008-07-12T13:08:00Z,2008-07-12 05:08:00,6.636,Approved,-1,
2008-07-12T13:16:00Z,2008-07-12 05:16:00,6.611,Approved,-1,
2008-07-12T13:24:00Z,2008-07-12 05:24:00,6.611,Approved,-1,
2008-07-12T13:32:00Z,2008-07-12 05:32:00,6.585,Approved,-1,
2008-07-12T13:40:00Z,2008-07-12 05:40:00,6.585,Approved,-1,
2008-07-12T13:48:00Z,2008-07-12 05:48:00,6.585,Approved,-1,
2008-07-12T13:56:00Z,2008-07-12 05:56:00,6.585,Approved,-1,
2008-07-12T14:04:00Z,2008-07-12 06:04:00,6.585,Approved,-1,
2008-07-12T14:12:00Z,2008-07-12 06:12:00,6.585,Approved,-1,
2008-07-12T14:20:00Z,2008-07-12 06:20:00,6.585,Approved,-1,
2008-07-12T14:28:00Z,2008-07-12 06:28:00,6.585,Approved,-1,
2008-07-12T14:36:00Z,2008-07-12 06:36:00,6.56,Approved,-1,
2008-07-12T14:44:00Z,2008-07-12 06:44:00,6.56,Approved,-1,
2008-07-12T14:52:00Z,2008-07-12 06:52:00,6.535,Approved,-1,
2008-07-12T15:00:00Z,2008-07-12 07:00:00,6.535,Approved,-1,
2008-07-12T15:08:00Z,2008-07-12 07:08:00,6.535,Approved,-1,
2008-07-12T15:16:00Z,2008-07-12 07:16:00,6.535,Approved,-1,
2008-07-12T15:24:00Z,2008-07-12 07:24:00,6.535,Approved,-1,
2008-07-12T15:32:00Z,2008-07-12 07:32:00,6.535,Approved,-1,
2008-07-12T15:40:00Z,2008-07-12 07:40:00,6.535,Approved,-1,
2008-07-12T15:48:00Z,2008-07-12 07:48:00,6.535,Approved,-1,
2008-07-12T15:56:00Z,2008-07-12 07:56:00,6.535,Approved,-1,
2008-07-12T16:04:00Z,2008-07-12 08:04:00,6.535,Approved,-1,
2008-07-12T16:12:00Z,2008-07-12 08:12:00,6.56,Approved,-1,
2008-07-12T16:20:00Z,2008-07-12 08:20:00,6.585,Approved,-1,
2008-07-12T16:28:00Z,2008-07-12 08:28:00,6.611,Approved,-1,
2008-07-12T16:36:00Z,2008-07-12 08:36:00,6.636,Approved,-1,
2008-07-12T16:44:00Z,2008-07-12 08:44:00,6.661,Approved,-1,
2008-07-12T16:52:00Z,2008-07-12 08:52:00,6.687,Approved,-1,
2008-07-12T17:00:00Z,2008-07-12 09:00:00,6.737,Approved,-1,
2008-07-12T17:08:00Z,2008-07-12 09:08:00,6.788,Approved,-1,
2008-07-12T17:16:00Z,2008-07-12 09:16:00,6.839,Approved,-1,
2008-07-12T17:24:00Z,2008-07-12 09:24:00,6.914,Approved,-1,
2008-07-12T17:32:00Z,2008-07-12 09:32:00,6.99,Approved,-1,
2008-07-12T17:40:00Z,2008-07-12 09:40:00,7.091,Approved,-1,
2008-07-12T17:48:00Z,2008-07-12 09:48:00,7.142,Approved,-1,
2008-07-12T17:56:00Z,2008-07-12 09:56:00,7.242,Approved,-1,
2008-07-12T18:04:00Z,2008-07-12 10:04:00,7.318,Approved,-1,
2008-07-12T18:12:00Z,2008-07-12 10:12:00,7.419,Approved,-1,
2008-07-12T18:20:00Z,2008-07-12 10:20:00,7.494,Approved,-1,
2008-07-12T18:28:00Z,2008-07-12 10:28:00,7.569,Approved,-1,
2008-07-12T18:36:00Z,2008-07-12 10:36:00,7.645,Approved,-1,
2008-07-12T18:44:00Z,2008-07-12 10:44:00,7.745,Approved,-1,
2008-07-12T18:52:00Z,2008-07-12 10:52:00,7.82,Approved,-1,
2008-07-12T19:00:00Z,2008-07-12 11:00:00,7.92,Approved,-1,
2008-07-12T19:08:00Z,2008-07-12 11:08:00,8.045,Approved,-1,
2008-07-12T19:16:00Z,2008-07-12 11:16:00,8.17,Approved,-1,
2008-07-12T19:24:00Z,2008-07-12 11:24:00,8.245,Approved,-1,
2008-07-12T19:32:00Z,2008-07-12 11:32:00,8.369,Approved,-1,
2008-07-12T19:40:00Z,2008-07-12 11:40:00,8.469,Approved,-1,
2008-07-12T19:48:00Z,2008-07-12 11:48:00,8.593,Approved,-1,
2008-07-12T19:56:00Z,2008-07-12 11:56:00,8.693,Approved,-1,
2008-07-12T20:04:00Z,2008-07-12 12:04:00,8.742,Approved,-1,
2008-07-12T20:12:00Z,2008-07-12 12:12:00,8.767,Approved,-1,
2008-07-12T20:20:00Z,2008-07-12 12:20:00,8.817,Approved,-1,
2008-07-12T20:28:00Z,2008-07-12 12:28:00,8.866,Approved,-1,
2008-07-12T20:36:00Z,2008-07-12 12:36:00,8.99,Approved,-1,
2008-07-12T20:44:00Z,2008-07-12 12:44:00,9.064,Approved,-1,
2008-07-12T20:52:00Z,2008-07-12 12:52:00,9.114,Approved,-1,
2008-07-12T21:00:00Z,2008-07-12 13:00:00,9.188,Approved,-1,
2008-07-12T21:08:00Z,2008-07-12 13:08:00,9.213,Approved,-1,
2008-07-12T21:16:00Z,2008-07-12 13:16:00,9.262,Approved,-1,
2008-07-12T21:24:00Z,2008-07-12 13:24:00,9.336,Approved,-1,
2008-07-12T21:32:00Z,2008-07-12 13:32:00,9.509,Approved,-1,
2008-07-12T21:40:00Z,2008-07-12 13:40:00,9.731,Approved,-1,
2008-07-12T21:48:00Z,2008-07-12 13:48:00,9.928,Approved,-1,
2008-07-12T21:56:00Z,2008-07-12 13:56:00,10.1,Approved,-1,
2008-07-12T22:04:00Z,2008-07-12 14:04:00,10.247,Approved,-1,
2008-07-12T22:12:00Z,2008-07-12 14:12:00,10.394,Approved,-1,
2008-07-12T22:20:00Z,2008-07-12 14:20:00,10.541,Approved,-1,
2008-07-12T22:28:00Z,2008-07-12 14:28:00,10.663,Approved,-1,
2008-07-12T22:36:00Z,2008-07-12 14:36:00,10.81,Approved,-1,
2008-07-12T22:44:00Z,2008-07-12 14:44:00,10.907,Approved,-1,
2008-07-12T22:52:00Z,2008-07-12 14:52:00,10.98,Approved,-1,
2008-07-12T23:00:00Z,2008-07-12 15:00:00,11.053,Approved,-1,
2008-07-12T23:08:00Z,2008-07-12 15:08:00,11.102,Approved,-1,
2008-07-12T23:16:00Z,2008-07-12 15:16:00,11.2,Approved,-1,
2008-07-12T23:24:00Z,2008-07-12 15:24:00,11.273,Approved,-1,
2008-07-12T23:32:00Z,2008-07-12 15:32:00,11.346,Approved,-1,
2008-07-12T23:40:00Z,2008-07-12 15:40:00,11.394,Approved,-1,
2008-07-12T23:48:00Z,2008-07-12 15:48:00,11.443,Approved,-1,
2008-07-12T23:56:00Z,2008-07-12 15:56:00,11.443,Approved,-1,
2008-07-13T00:04:00Z,2008-07-12 16:04:00,11.443,Approved,-1,
2008-07-13T00:12:00Z,2008-07-12 16:12:00,11.394,Approved,-1,
2008-07-13T00:20:00Z,2008-07-12 16:20:00,11.394,Approved,-1,
2008-07-13T00:28:00Z,2008-07-12 16:28:00,11.443,Approved,-1,
2008-07-13T00:36:00Z,2008-07-12 16:36:00,11.492,Approved,-1,
2008-07-13T00:44:00Z,2008-07-12 16:44:00,11.54,Approved,-1,
2008-07-13T00:52:00Z,2008-07-12 16:52:00,11.54,Approved,-1,
2008-07-13T01:00:00Z,2008-07-12 17:00:00,11.492,Approved,-1,
2008-07-13T01:08:00Z,2008-07-12 17:08:00,11.394,Approved,-1,
2008-07-13T01:16:00Z,2008-07-12 17:16:00,11.346,Approved,-1,
2008-07-13T01:24:00Z,2008-07-12 17:24:00,11.297,Approved,-1,
2008-07-13T01:32:00Z,2008-07-12 17:32:00,11.248,Approved,-1,
2008-07-13T01:40:00Z,2008-07-12 17:40:00,11.151,Approved,-1,
2008-07-13T01:48:00Z,2008-07-12 17:48:00,11.053,Approved,-1,
2008-07-13T01:56:00Z,2008-07-12 17:56:00,10.932,Approved,-1,
2008-07-13T02:04:00Z,2008-07-12 18:04:00,10.858,Approved,-1,
2008-07-13T02:12:00Z,2008-07-12 18:12:00,10.81,Approved,-1,
2008-07-13T02:20:00Z,2008-07-12 18:20:00,10.712,Approved,-1,
2008-07-13T02:28:00Z,2008-07-12 18:28:00,10.638,Approved,-1,
2008-07-13T02:36:00Z,2008-07-12 18:36:00,10.59,Approved,-1,
2008-07-13T02:44:00Z,2008-07-12 18:44:00,10.541,Approved,-1,
2008-07-13T02:52:00Z,2008-07-12 18:52:00,10.516,Approved,-1,
2008-07-13T03:00:00Z,2008-07-12 19:00:00,10.467,Approved,-1,
2008-07-13T03:08:00Z,2008-07-12 19:08:00,10.394,Approved,-1,
2008-07-13T03:16:00Z,2008-07-12 19:16:00,10.296,Approved,-1,
2008-07-13T03:24:00Z,2008-07-12 19:24:00,10.198,Approved,-1,
2008-07-13T03:32:00Z,2008-07-12 19:32:00,10.1,Approved,-1,
2008-07-13T03:40:00Z,2008-07-12 19:40:00,10.026,Approved,-1,
2008-07-13T03:48:00Z,2008-07-12 19:48:00,9.977,Approved,-1,
2008-07-13T03:56:00Z,2008-07-12 19:56:00,9.928,Approved,-1,
2008-07-13T04:04:00Z,2008-07-12 20:04:00,9.903,Approved,-1,
2008-07-13T04:12:00Z,2008-07-12 20:12:00,9.854,Approved,-1,
2008-07-13T04:20:00Z,2008-07-12 20:20:00,9.829,Approved,-1,
2008-07-13T04:28:00Z,2008-07-12 20:28:00,9.78,Approved,-1,
2008-07-13T04:36:00Z,2008-07-12 20:36:00,9.731,Approved,-1,
2008-07-13T04:44:00Z,2008-07-12 20:44:00,9.682,Approved,-1,
2008-07-13T04:52:00Z,2008-07-12 20:52:00,9.632,Approved,-1,
2008-07-13T05:00:00Z,2008-07-12 21:00:00,9.632,Approved,-1,
2008-07-13T05:08:00Z,2008-07-12 21:08:00,9.632,Approved,-1,
2008-07-13T05:16:00Z,2008-07-12 21:16:00,9.608,Approved,-1,
2008-07-13T05:24:00Z,2008-07-12 21:24:00,9.558,Approved,-1,
2008-07-13T05:32:00Z,2008-07-12 21:32:00,9.509,Approved,-1,
2008-07-13T05:40:00Z,2008-07-12 21:40:00,9.46,Approved,-1,
2008-07-13T05:48:00Z,2008-07-12 21:48:00,9.386,Approved,-1,
2008-07-13T05:56:00Z,2008-07-12 21:56:00,9.312,Approved,-1,
2008-07-13T06:04:00Z,2008-07-12 22:04:00,9.238,Approved,-1,
2008-07-13T06:12:00Z,2008-07-12 22:12:00,9.163,Approved,-1,
2008-07-13T06:20:00Z,2008-07-12 22:20:00,9.114,Approved,-1,
2008-07-13T06:28:00Z,2008-07-12 22:28:00,9.089,Approved,-1,
2008-07-13T06:36:00Z,2008-07-12 22:36:00,9.064,Approved,-1,
2008-07-13T06:44:00Z,2008-07-12 22:44:00,9.04,Approved,-1,
2008-07-13T06:52:00Z,2008-07-12 22:52:00,8.99,Approved,-1,
2008-07-13T07:00:00Z,2008-07-12 23:00:00,8.941,Approved,-1,
2008-07-13T07:08:00Z,2008-07-12 23:08:00,8.916,Approved,-1,
2008-07-13T07:16:00Z,2008-07-12 23:16:00,8.866,Approved,-1,
2008-07-13T07:24:00Z,2008-07-12 23:24:00,8.817,Approved,-1,
2008-07-13T07:32:00Z,2008-07-12 23:32:00,8.767,Approved,-1,
2008-07-13T07:40:00Z,2008-07-12 23:40:00,8.717,Approved,-1,
2008-07-13T07:48:00Z,2008-07-12 23:48:00,8.668,Approved,-1,
2008-07-13T07:56:00Z,2008-07-12 23:56:00,8.643,Approved,-1,
2008-07-13T08:04:00Z,2008-07-13 00:04:00,8.643,Approved,-1,
2008-07-13T08:12:00Z,2008-07-13 00:12:00,8.618,Approved,-1,
2008-07-13T08:20:00Z,2008-07-13 00:20:00,8.618,Approved,-1,
2008-07-13T08:28:00Z,2008-07-13 00:28:00,8.568,Approved,-1,
2008-07-13T08:36:00Z,2008-07-13 00:36:00,8.469,Approved,-1,
2008-07-13T08:44:00Z,2008-07-13 00:44:00,8.394,Approved,-1,
2008-07-13T08:52:00Z,2008-07-13 00:52:00,8.344,Approved,-1,
2008-07-13T09:00:00Z,2008-07-13 01:00:00,8.295,Approved,-1,
2008-07-13T09:08:00Z,2008-07-13 01:08:00,8.245,Approved,-1,
2008-07-13T09:16:00Z,2008-07-13 01:16:00,8.195,Approved,-1,
2008-07-13T09:24:00Z,2008-07-13 01:24:00,8.145,Approved,-1,
2008-07-13T09:32:00Z,2008-07-13 01:32:00,8.12,Approved,-1,
2008-07-13T09:40:00Z,2008-07-13 01:40:00,8.07,Approved,-1,
2008-07-13T09:48:00Z,2008-07-13 01:48:00,8.045,Approved,-1,
2008-07-13T09:56:00Z,2008-07-13 01:56:00,7.995,Approved,-1,
2008-07-13T10:04:00Z,2008-07-13 02:04:00,7.97,Approved,-1,
2008-07-13T10:12:00Z,2008-07-13 02:12:00,7.945,Approved,-1,
2008-07-13T10:20:00Z,2008-07-13 02:20:00,7.92,Approved,-1,
2008-07-13T10:28:00Z,2008-07-13 02:28:00,7.895,Approved,-1,
2008-07-13T10:36:00Z,2008-07-13 02:36:00,7.87,Approved,-1,
2008-07-13T10:44:00Z,2008-07-13 02:44:00,7.845,Approved,-1,
2008-07-13T10:52:00Z,2008-07-13 02:52:00,7.82,Approved,-1,
2008-07-13T11:00:00Z,2008-07-13 03:00:00,7.795,Approved,-1,
2008-07-13T11:08:00Z,2008-07-13 03:08:00,7.77,Approved,-1,
2008-07-13T11:16:00Z,2008-07-13 03:16:00,7.745,Approved,-1,
2008-07-13T11:24:00Z,2008-07-13 03:24:00,7.72,Approved,-1,
2008-07-13T11:32:00Z,2008-07-13 03:32:00,7.67,Approved,-1,
2008-07-13T11:40:00Z,2008-07-13 03:40:00,7.645,Approved,-1,
2008-07-13T11:48:00Z,2008-07-13 03:48:00,7.594,Approved,-1,
2008-07-13T11:56:00Z,2008-07-13 03:56:00,7.569,Approved,-1,
2008-07-13T12:04:00Z,2008-07-13 04:04:00,7.544,Approved,-1,
2008-07-13T12:12:00Z,2008-07-13 04:12:00,7.519,Approved,-1,
2008-07-13T12:20:00Z,2008-07-13 04:20:00,7.494,Approved,-1,
2008-07-13T12:28:00Z,2008-07-13 04:28:00,7.469,Approved,-1,
2008-07-13T12:36:00Z,2008-07-13 04:36:00,7.444,Approved,-1,
2008-07-13T12:44:00Z,2008-07-13 04:44:00,7.419,Approved,-1,
2008-07-13T12:52:00Z,2008-07-13 04:52:00,7.393,Approved,-1,
2008-07-13T13:00:00Z,2008-07-13 05:00:00,7.368,Approved,-1,
2008-07-13T13:08:00Z,2008-07-13 05:08:00,7.343,Approved,-1,
2008-07-13T13:16:00Z,2008-07-13 05:16:00,7.318,Approved,-1,
2008-07-13T13:24:00Z,2008-07-13 05:24:00,7.293,Approved,-1,
2008-07-13T13:32:00Z,2008-07-13 05:32:00,7.268,Approved,-1,
2008-07-13T13:40:00Z,2008-07-13 05:40:00,7.217,Approved,-1,
2008-07-13T13:48:00Z,2008-07-13 05:48:00,7.142,Approved,-1,
2008-07-13T13:56:00Z,2008-07-13 05:56:00,7.066,Approved,-1,
2008-07-13T14:04:00Z,2008-07-13 06:04:00,6.965,Approved,-1,
2008-07-13T14:12:00Z,2008-07-13 06:12:00,6.889,Approved,-1,
2008-07-13T14:20:00Z,2008-07-13 06:20:00,6.839,Approved,-1,
2008-07-13T14:28:00Z,2008-07-13 06:28:00,6.788,Approved,-1,
2008-07-13T14:36:00Z,2008-07-13 06:36:00,6.788,Approved,-1,
2008-07-13T14:44:00Z,2008-07-13 06:44:00,6.813,Approved,-1,
2008-07-13T14:52:00Z,2008-07-13 06:52:00,6.813,Approved,-1,
2008-07-13T15:00:00Z,2008-07-13 07:00:00,6.839,Approved,-1,
2008-07-13T15:08:00Z,2008-07-13 07:08:00,6.839,Approved,-1,
2008-07-13T15:16:00Z,2008-07-13 07:16:00,6.864,Approved,-1,
2008-07-13T15:24:00Z,2008-07-13 07:24:00,6.864,Approved,-1,
2008-07-13T15:32:00Z,2008-07-13 07:32:00,6.889,Approved,-1,
2008-07-13T15:40:00Z,2008-07-13 07:40:00,6.889,Approved,-1,
2008-07-13T15:48:00Z,2008-07-13 07:48:00,6.914,Approved,-1,
2008-07-13T15:56:00Z,2008-07-13 07:56:00,6.94,Approved,-1,
2008-07-13T16:04:00Z,2008-07-13 08:04:00,6.965,Approved,-1,
2008-07-13T16:12:00Z,2008-07-13 08:12:00,6.99,Approved,-1,
2008-07-13T16:20:00Z,2008-07-13 08:20:00,6.99,Approved,-1,
2008-07-13T16:28:00Z,2008-07-13 08:28:00,6.99,Approved,-1,
2008-07-13T16:36:00Z,2008-07-13 08:36:00,7.041,Approved,-1,
2008-07-13T16:44:00Z,2008-07-13 08:44:00,7.066,Approved,-1,
2008-07-13T16:52:00Z,2008-07-13 08:52:00,7.142,Approved,-1,
2008-07-13T17:00:00Z,2008-07-13 09:00:00,7.167,Approved,-1,
2008-07-13T17:08:00Z,2008-07-13 09:08:00,7.217,Approved,-1,
2008-07-13T17:16:00Z,2008-07-13 09:16:00,7.242,Approved,-1,
2008-07-13T17:24:00Z,2008-07-13 09:24:00,7.293,Approved,-1,
2008-07-13T17:32:00Z,2008-07-13 09:32:00,7.343,Approved,-1,
2008-07-13T17:40:00Z,2008-07-13 09:40:00,7.393,Approved,-1,
2008-07-13T17:48:00Z,2008-07-13 09:48:00,7.469,Approved,-1,
2008-07-13T17:56:00Z,2008-07-13 09:56:00,7.544,Approved,-1,
2008-07-13T18:04:00Z,2008-07-13 10:04:00,7.619,Approved,-1,
2008-07-13T18:12:00Z,2008-07-13 10:12:00,7.695,Approved,-1,
2008-07-13T18:20:00Z,2008-07-13 10:20:00,7.77,Approved,-1,
2008-07-13T18:28:00Z,2008-07-13 10:28:00,7.845,Approved,-1,
2008-07-13T18:36:00Z,2008-07-13 10:36:00,7.945,Approved,-1,
2008-07-13T18:44:00Z,2008-07-13 10:44:00,8.045,Approved,-1,
2008-07-13T18:52:00Z,2008-07-13 10:52:00,8.145,Approved,-1,
2008-07-13T19:00:00Z,2008-07-13 11:00:00,8.245,Approved,-1,
2008-07-13T19:08:00Z,2008-07-13 11:08:00,8.344,Approved,-1,
2008-07-13T19:16:00Z,2008-07-13 11:16:00,8.469,Approved,-1,
2008-07-13T19:24:00Z,2008-07-13 11:24:00,8.593,Approved,-1,
2008-07-13T19:32:00Z,2008-07-13 11:32:00,8.717,Approved,-1,
2008-07-13T19:40:00Z,2008-07-13 11:40:00,8.841,Approved,-1,
2008-07-13T19:48:00Z,2008-07-13 11:48:00,8.941,Approved,-1,
2008-07-13T19:56:00Z,2008-07-13 11:56:00,9.064,Approved,-1,
2008-07-13T20:04:00Z,2008-07-13 12:04:00,9.139,Approved,-1,
2008-07-13T20:12:00Z,2008-07-13 12:12:00,9.238,Approved,-1,
2008-07-13T20:20:00Z,2008-07-13 12:20:00,9.312,Approved,-1,
2008-07-13T20:28:00Z,2008-07-13 12:28:00,9.361,Approved,-1,
2008-07-13T20:36:00Z,2008-07-13 12:36:00,9.46,Approved,-1,
2008-07-13T20:44:00Z,2008-07-13 12:44:00,9.558,Approved,-1,
2008-07-13T20:52:00Z,2008-07-13 12:52:00,9.657,Approved,-1,
2008-07-13T21:00:00Z,2008-07-13 13:00:00,9.756,Approved,-1,
2008-07-13T21:08:00Z,2008-07-13 13:08:00,9.829,Approved,-1,
2008-07-13T21:16:00Z,2008-07-13 13:16:00,9.952,Approved,-1,
2008-07-13T21:24:00Z,2008-07-13 13:24:00,10.051,Approved,-1,
2008-07-13T21:32:00Z,2008-07-13 13:32:00,10.124,Approved,-1,
2008-07-13T21:40:00Z,2008-07-13 13:40:00,10.198,Approved,-1,
2008-07-13T21:48:00Z,2008-07-13 13:48:00,10.271,Approved,-1,
2008-07-13T21:56:00Z,2008-07-13 13:56:00,10.345,Approved,-1,
2008-07-13T22:04:00Z,2008-07-13 14:04:00,10.394,Approved,-1,
2008-07-13T22:12:00Z,2008-07-13 14:12:00,10.443,Approved,-1,
2008-07-13T22:20:00Z,2008-07-13 14:20:00,10.492,Approved,-1,
2008-07-13T22:28:00Z,2008-07-13 14:28:00,10.541,Approved,-1,
2008-07-13T22:36:00Z,2008-07-13 14:36:00,10.59,Approved,-1,
2008-07-13T22:44:00Z,2008-07-13 14:44:00,10.638,Approved,-1,
2008-07-13T22:52:00Z,2008-07-13 14:52:00,10.712,Approved,-1,
2008-07-13T23:00:00Z,2008-07-13 15:00:00,10.761,Approved,-1,
2008-07-13T23:08:00Z,2008-07-13 15:08:00,10.81,Approved,-1,
2008-07-13T23:16:00Z,2008-07-13 15:16:00,10.858,Approved,-1,
2008-07-13T23:24:00Z,2008-07-13 15:24:00,10.907,Approved,-1,
2008-07-13T23:32:00Z,2008-07-13 15:32:00,10.932,Approved,-1,
2008-07-13T23:40:00Z,2008-07-13 15:40:00,10.932,Approved,-1,
2008-07-13T23:48:00Z,2008-07-13 15:48:00,10.907,Approved,-1,
2008-07-13T23:56:00Z,2008-07-13 15:56:00,10.907,Approved,-1,
2008-07-14T00:04:00Z,2008-07-13 16:04:00,10.932,Approved,-1,
2008-07-14T00:12:00Z,2008-07-13 16:12:00,10.956,Approved,-1,
2008-07-14T00:20:00Z,2008-07-13 16:20:00,11.005,Approved,-1,
2008-07-14T00:28:00Z,2008-07-13 16:28:00,11.005,Approved,-1,
2008-07-14T00:36:00Z,2008-07-13 16:36:00,11.005,Approved,-1,
2008-07-14T00:44:00Z,2008-07-13 16:44:00,11.005,Approved,-1,
2008-07-14T00:52:00Z,2008-07-13 16:52:00,10.956,Approved,-1,
2008-07-14T01:00:00Z,2008-07-13 17:00:00,10.907,Approved,-1,
2008-07-14T01:08:00Z,2008-07-13 17:08:00,10.858,Approved,-1,
2008-07-14T01:16:00Z,2008-07-13 17:16:00,10.834,Approved,-1,
2008-07-14T01:24:00Z,2008-07-13 17:24:00,10.81,Approved,-1,
2008-07-14T01:32:00Z,2008-07-13 17:32:00,10.785,Approved,-1,
2008-07-14T01:40:00Z,2008-07-13 17:40:00,10.785,Approved,-1,
2008-07-14T01:48:00Z,2008-07-13 17:48:00,10.785,Approved,-1,
2008-07-14T01:56:00Z,2008-07-13 17:56:00,10.785,Approved,-1,
2008-07-14T02:04:00Z,2008-07-13 18:04:00,10.761,Approved,-1,
2008-07-14T02:12:00Z,2008-07-13 18:12:00,10.712,Approved,-1,
2008-07-14T02:20:00Z,2008-07-13 18:20:00,10.638,Approved,-1,
2008-07-14T02:28:00Z,2008-07-13 18:28:00,10.614,Approved,-1,
2008-07-14T02:36:00Z,2008-07-13 18:36:00,10.59,Approved,-1,
2008-07-14T02:44:00Z,2008-07-13 18:44:00,10.59,Approved,-1,
2008-07-14T02:52:00Z,2008-07-13 18:52:00,10.59,Approved,-1,
2008-07-14T03:00:00Z,2008-07-13 19:00:00,10.565,Approved,-1,
2008-07-14T03:08:00Z,2008-07-13 19:08:00,10.541,Approved,-1,
2008-07-14T03:16:00Z,2008-07-13 19:16:00,10.492,Approved,-1,
2008-07-14T03:24:00Z,2008-07-13 19:24:00,10.443,Approved,-1,
2008-07-14T03:32:00Z,2008-07-13 19:32:00,10.418,Approved,-1,
2008-07-14T03:40:00Z,2008-07-13 19:40:00,10.394,Approved,-1,
2008-07-14T03:48:00Z,2008-07-13 19:48:00,10.394,Approved,-1,
2008-07-14T03:56:00Z,2008-07-13 19:56:00,10.394,Approved,-1,
2008-07-14T04:04:00Z,2008-07-13 20:04:00,10.394,Approved,-1,
2008-07-14T04:12:00Z,2008-07-13 20:12:00,10.394,Approved,-1,
2008-07-14T04:20:00Z,2008-07-13 20:20:00,10.394,Approved,-1,
2008-07-14T04:28:00Z,2008-07-13 20:28:00,10.369,Approved,-1,
2008-07-14T04:36:00Z,2008-07-13 20:36:00,10.345,Approved,-1,
2008-07-14T04:44:00Z,2008-07-13 20:44:00,10.296,Approved,-1,
2008-07-14T04:52:00Z,2008-07-13 20:52:00,10.271,Approved,-1,
2008-07-14T05:00:00Z,2008-07-13 21:00:00,10.222,Approved,-1,
2008-07-14T05:08:00Z,2008-07-13 21:08:00,10.173,Approved,-1,
2008-07-14T05:16:00Z,2008-07-13 21:16:00,10.149,Approved,-1,
2008-07-14T05:24:00Z,2008-07-13 21:24:00,10.1,Approved,-1,
2008-07-14T05:32:00Z,2008-07-13 21:32:00,10.051,Approved,-1,
2008-07-14T05:40:00Z,2008-07-13 21:40:00,10.001,Approved,-1,
2008-07-14T05:48:00Z,2008-07-13 21:48:00,9.928,Approved,-1,
2008-07-14T05:56:00Z,2008-07-13 21:56:00,9.879,Approved,-1,
2008-07-14T06:04:00Z,2008-07-13 22:04:00,9.829,Approved,-1,
2008-07-14T06:12:00Z,2008-07-13 22:12:00,9.78,Approved,-1,
2008-07-14T06:20:00Z,2008-07-13 22:20:00,9.706,Approved,-1,
2008-07-14T06:28:00Z,2008-07-13 22:28:00,9.657,Approved,-1,
